ID;Fecha;Estación;Hora;Ubicación;Provincia;Com_Autónoma;Lat;Long;Inds;Viva;Muerta;nd;Heridas;M_sex;H_sex;nd_sex;Adult;Juv;New;Emb;nd;DW;Algo. Int.;Apareamiento;Embarazo;Posible Emb;Parto;Agreg;Descanso;Estrés;Alimen;Otros;Fuente_tipo;Fuente;Rep;Link;Observaciones;
P_violacea_227;26/06/2021;Verano;nd;Puerto de Burriana (5 millas);Castellón;Comunidad Valenciana;39,8565805;0,0092747;4;4;0;0;No;0;0;4;0;0;0;0;4;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/TiburonesRayasMediterraneoOccidental/posts/1823658241128389/?__cft__[0]=AZUOy3ZaSK-sZd29P2QLLMqI8SqTTovztCkr2qGo_PKnIt32C_ZoCfPrGFiHF7fKN6P-DQAI5Ee1K6n3t9aimWD4qK0FqsQwb0A3dHnYGwRTmkUC5QaFqg9T6B4ztBzzh8FRaD7aHG5Cqsh6uWSFHUAxFr9B14WkL-ONautDpfx9bbJSMf5Y9VxzRLPzDUSO3Smy0zO6E1fw9vSq7tS6y-ny&__tn__=%2CO%2CP-R;;
P_violacea_116;13/07/2021;Verano;nd;Ibiza;Islas Baleares;Islas Baleares;;;1;1;0;0;No;0;1;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=iRT0fzDIRos&ab_channel=AdrianSub;Imp sacar/estimar coords solo sabemos isla;
P_violacea_117;22/07/2021;Verano;nd;Platja d'Aró;Girona;Cataluña;41,8131143;3,0682473;1;0;0;1;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Twitter;;https://twitter.com/avatarjs_/status/1418137016101900293;Coord aproximada. Parece que la cuenta ya no existe;
P_violacea_228;22/07/2021;Verano;nd;Playa Almazora (2 millas);Castellón;Comunidad Valenciana;39,9221595;0,0642738;3;3;0;0;No;0;3;0;3;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/reel/541408837293403;Pesca deportiva;
P_violacea_230;25/07/2021;Verano;nd;Alcossebre;Castellón;Comunidad Valenciana;40,2446541;0,2873367;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/TiburonesRayasMediterraneoOccidental/posts/1837658003061746/?__cft__[0]=AZUHHerJedPoN-uaPScpTBpiPbTg0yJp6L_csjBuztIPR-yGriAidEmiNaA68_JnAvjtInmU5vkEWD1TJBu06hGIfENCeAS1WwaVukKTXNOcZOpg4a8dL-F-3klI1bJf-PqqQB2kqpaDYw7qtGC_pAgkGzmraqeMGgDFksH6lvFTenpC0u0sSNJpG8rAd-05HF64IE2uKeWu2XrnG5kts9kgP7K1vL2sumRQxTUz7s-RmFHnR6pqWp7CKqHsmXwqtc4&__tn__=%2CO%2CP-R;;
P_violacea_211;29/07/2021;Verano;nd;isla Mitjana Benidorm;Alicante;Comunidad Valenciana;38,5375331;-0,0738597;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/TiburonesRayasMediterraneoOccidental/posts/1840968412730705/?__cft__[0]=AZUbtvcYFvVmi-GSUDei2ENL7-kncFi1IoDUQ5mTJ8NhNhYszUrRrXdRt-nM6H7I-1F02XbqYEHdEfNOoORpX_yl8Z8bg2fSWdlfCYiJ2lK4LBWquJN34QmCXzFeZifI3xcRCGpGezFlRyNa-YmBvTsE3RDJ9Y9xhLEhdaiOChdX4MIYSMuj62JUvhGu4kf3XVx-pnP8zXCepyoO8Z25wyZu&__tn__=%2CO%2CP-R;;
P_violacea_118;14/08/2021;Verano;nd;Cap d'en font;Islas Baleares;Islas Baleares;39,8284335;4,2047152;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;1;0;0;0;0;0;0;0;0;1;Redes Sociales;Instagram;;https://www.instagram.com/p/CSjzU77Nd5y/;Lleva basura y redes enganchadas;
P_violacea_161;13/10/2021;Verano;nd;Menorca;Islas Baleares;Islas Baleares;40,0395159;4,1830371;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800308;Coords aproximadas;
P_violacea_366;13/03/2022;Primavera;nd;Llançà;Girona;Cataluña;42,3737979;3,1818719;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/CbCpw4xAeBW/?igsh=MW1xODU3YXdxaWk4;Coords aproximadas;
P_violacea_162;01/07/2022;Verano;nd;L'Escala;Girona;Cataluña;42,1040491;3,1968924;1;0;0;1;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800449;Coords aproximadas;
P_violacea_157;16/07/2022;Verano;nd;Mallorca;Islas Baleares;Islas Baleares;40,0559981;3,1981795;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800421;;
P_violacea_018;20/07/2022;Verano;10:07;Platja Grifeu;Girona;Cataluña;42,3865800;3,1648090;1;1;0;0;Si;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/127125698;;
P_violacea_119;20/07/2022;Verano;nd;Menorca;Islas Baleares;Islas Baleares;39,9332183;3,9718804;1;1;0;0;No;1;0;0;0;0;0;0;1;nd;1;0;0;0;0;0;0;0;0;1;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=RcKYPzoSZYI;En orilla y parece ir buscando por el fondo;
P_violacea_163;20/07/2022;Verano;nd;Golf de Roses;Girona;Cataluña;42,1836100;3,1705214;1;0;0;1;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800448;Coords aproximadas;
P_violacea_248;24/07/2022;Verano;nd;Cabo Tiñoso;Región de Murcia;Región de Murcia;37,5377033;-1,1415962;2;2;0;0;No;1;1;0;2;0;0;0;0;nd;1;1;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/CgZ1KEBMZ0U/?img_index=1;Apareamiento;
P_violacea_153;28/07/2022;Verano;nd;Marina Alta;Alicante;Comunidad Valenciana;38,5989132;0,0016041;2;2;0;0;No;1;1;0;2;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800502;Parece que está embarazada!;
P_violacea_203;28/07/2022;Verano;19:30;Cala Higuera, Cabo de Gata;Almería;Andalucía;36,7645816;-2,0939962;1;1;0;0;Si;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/TiburonesRayasMediterraneoOccidental/posts/2112966838864193/?__cft__[0]=AZXl9vES1VHBS6VrLnwhR9dzRFbs1GSqUYF-TU5VUSiLwY1CC9zd9AWhIqEQSzAJAeWQO_-atDD8KNxYWNn-V1NM7H52XAhFspBWZvc3EXtV7qQMgBXZVH-fIUcY1rb-Kh4dtwVjG9jqk4i6fmrJ2x4lWvtahvaI3SXARU9EVdY5OeFmADseKDLclP8oWeZLxKwwlYop_9h-hfkYWq106lYc&__tn__=%2CO%2CP-R;;
P_violacea_418;31/07/2022;Verano;nd;Guardamar del Segura;Alicante;Comunidad Valenciana;38,0819275;-0,6402737;1;1;0;0;Si;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@titotalesofficial/video/7126551252409879813;;
P_violacea_453;31/07/2022;Verano;nd;La Herradura;Granada;Andalucía;36,7219904;-3,7372615;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;1;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/CgqrE9BKupY/?igsh=MWFxdjM1MmE4OXh6MQ==;Está bastante embarazada;
P_violacea_187;01/08/2022;Verano;nd;Costa de Granada;Granada;Andalucía;36,7047257;-3,5831267;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=7kUOqfPQiaw&ab_channel=Ecopixeladas;Parece que está embarazada!;
P_violacea_164;07/08/2022;Verano;nd;Golf de Roses;Girona;Cataluña;42,1836100;3,1705214;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800446;Coords aproximadas;
P_violacea_139;08/08/2022;Verano;nd;Marina Manresa;Islas Baleares;Islas Baleares;39,8696669;3,1253618;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;1;0;0;0;0;0;1;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/219397;Descansando sobre el fondo y cerca de orilla;
P_violacea_152;08/08/2022;Verano;nd;Alicante;Alicante;Comunidad Valenciana;38,2731505;-0,4876906;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800452;Coords aproximadas;
P_violacea_222;12/08/2022;Verano;nd;Cala S'Agulla;Girona;Cataluña;41,6823094;2,8165017;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;YouTube;;https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3D0MMdeYQasOE%26fbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEwcDBmWVFzWVdrRmh0UzVzaQEe4V_Z_P1eTQudViCUpNIfhRO0xFRbcqJSisIYR46YBwiHubPxK-Xz43YDdjo_aem_vGT5id0Coz-1wi21DBwGFQ&h=AT3i0ynG81-l2AUxiXph_1XwMYKNp7pM2nRVpGXUHJ5h7Bsf_r_m59gCytL-WpkGrY-rUrttppGK6Z4LeDiu4pgeFxM7X4M2rnQv7TFkNNg5tuyCkpxEJ7E8N2F81aEO2Pwq&__tn__=-UK-R&c[0]=AT2T_fd4yIx5M30wJFXDY2MlI8nz_e0wJyoYsmTAXtEWjq23x6sr_dVh3N0f_0a2PKAHaB9FKHzYRleuY_gA5h67jh8MhQFZ9DkN5M4j5kxejAffXIKhzM_op4qWZKQmqzBMpZ3zID7Plfz3PMKkSRQbdpAT-DOXr_bcQlpqosVBtg52MsL0qiT1uEc3Q8KmRyK-_dkbyFZP7I6sG9cpRPezDshwKvZk-Q;;
P_violacea_251;12/08/2022;Verano;nd;Sant Pol de Mar;Barcelona;Cataluña;41,5992041;2,6248801;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/ChKxVXjMsDK/;Cola cortada;
P_violacea_150;14/08/2022;Verano;nd;Mazarrón;Región de Murcia;Región de Murcia;37,5541673;-1,2387440;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800483;;
P_violacea_156;14/08/2022;Verano;nd;Mallorca;Islas Baleares;Islas Baleares;39,9037638;2,5536526;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800457;Parece que está embarazada!;
P_violacea_202;14/08/2022;Verano;17:00;Tarragona;Tarragona;Cataluña;41,0118002;1,2859727;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;1;0;0;0;0;0;0;0;0;1;Redes Sociales;Instagram;;https://www.instagram.com/reel/ChH8Vfyqmub;Lleva un sedal;
P_violacea_385;14/08/2022;Verano;nd;Badalona;Barcelona;Cataluña;41,4425597;2,2513431;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/ChP4OkZq0lP/?igsh=MWwwZ2ZzOWQxNjk3Yw%3D%3D;Coords aproximadas;
P_violacea_199;15/08/2022;Verano;nd;Águilas;Región de Murcia;Región de Murcia;37,3972677;-1,5760571;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Twitter;;https://x.com/Mario17N/status/1559257307443347456;;
P_violacea_249;26/08/2022;Verano;nd;Cabo de Gata;Almería;Andalucía;36,7423353;-2,1078587;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/Chu7Yj9MqYD/?img_index=3;;
P_violacea_454;27/08/2022;Verano;nd;Cala Higuera, Cabo de Gata;Almería;Andalucía;36,7626625;-2,0943083;1;1;0;0;No;0;1;0;0;1;0;0;0;nd;1;0;0;0;0;0;0;0;0;1;Redes Sociales;Instagram;;https://www.instagram.com/p/ChvXPYEsU2-/?igsh=MXVscmZkbHdmOXRqdA%3D%3D&img_index=1;Parece joven (adulta desde luego que no) y además nada haciendo acrobacias, incluso boca arriba (INTERESANTE);
P_violacea_198;31/08/2022;Verano;nd;Parque Regional de Cabo Cope y Puntas de Calnegre;Región de Murcia;Región de Murcia;37,5023210;-1,4141352;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Twitter;;https://x.com/MirasIbanez/status/1564922022160998400;;
P_violacea_120;15/09/2022;Verano;nd;Mallorca;Islas Baleares;Islas Baleares;39,8903791;3,1256835;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=sahsJLJbQPM;;
P_violacea_413;27/11/2022;Otoño;nd;;Málaga;Andalucía;;;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@revortosso/video/7170469521126460677;No hay coords;
P_violacea_122;12/12/2022;Invierno;nd;Jávea;Alicante;Comunidad Valenciana;38,7994201;0,1952385;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=Pb8UDpibg5o;Parece que está embarazada!;
P_violacea_374;13/07/2023;Verano;nd;L'Illa;nd;nd;;;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;1;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/CCkwgSpqRKs/?igsh=ZDI2bnlnYWMwdW1k;Ubicación imposible. Parece tener la parte dorsal como hinchada, y dicen que estaba descansando sobre el fondo;
P_violacea_183;15/07/2023;Verano;nd;Marina del Este;Granada;Andalucía;36,7266294;-3,7198457;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;YouTube;;http://youtube.com/watch?v=assWCQoHTtw&ab_channel=JoseFernandez;Parece que está embarazada!;
P_violacea_286;20/07/2023;Verano;nd;Platja del Cristall;Barcelona;Cataluña;41,4546605;2,2606209;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/watch/?v=313071527712966;;
P_violacea_168;30/07/2023;Verano;nd;Playa del Cura;Alicante;Comunidad Valenciana;37,9766927;-0,6690006;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/cronicas.naturales.torrevieja/videos/243407818596796/?__tn__=%2CO;;
P_violacea_155;07/08/2023;Verano;nd;;Islas Baleares;Islas Baleares;38,7809037;1,2454565;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800929;;
P_violacea_188;09/08/2023;Verano;nd;Cabo de Palos;Región de Murcia;Región de Murcia;37,6350239;-0,6836483;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/shorts/yeOpMHISmWA;"Parece tener la región dorsal laterlamente ""hinchada""";
P_violacea_370;13/08/2023;Verano;nd;Sant Feliu de Guíxols;Girona;Cataluña;41,7755554;3,0436606;2;2;0;0;nd;0;1;1;2;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/Cv5KkG6tlxp/?igsh=MTZ1bWJ3NmxyZWppag%3D%3D;;
P_violacea_353;18/08/2023;Verano;nd;Cap de Creus;Girona;Cataluña;42,2382669;3,3883772;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1800959;;
P_violacea_437;18/08/2023;Verano;nd;Calahonda;Granada;Andalucía;36,6964282;-3,4093329;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/CwE9t96o6zx/#;Coords aproximadas;
P_violacea_129;21/08/2023;Verano;nd;Badalona;Barcelona;Cataluña;41,4401471;2,2472849;1;1;0;0;nd;0;1;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/CwNvIu7sq45/;;
P_violacea_140;31/08/2023;Verano;nd;Torre del Mar;Málaga;Andalucía;36,7262333;-4,0773923;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801197;Coords aproximadas;
P_violacea_123;01/09/2023;Verano;nd;Badalona;Barcelona;Cataluña;41,4401471;2,2472849;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/Cwo-vUYtqON/;Mal ID;
P_violacea_130;07/10/2023;Verano;nd;Cabo de Palos;Región de Murcia;Región de Murcia;37,6352741;-0,6869467;1;1;0;0;No;0;1;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/CyF5XcOMKZr/?img_index=1;Mal ID;
P_violacea_005;14/04/2024;Primavera;12:41;;Alicante;Comunidad Valenciana;38,6013860;0,3744800;2;2;0;0;nd;0;0;2;0;0;0;0;2;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/207353854;Dos individuos juntos;
P_violacea_393;13/05/2024;Primavera;nd;;Alicante;Comunidad Valenciana;38,0895064;-0,4924009;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;1;0;0;1;0;0;1;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801119;"Está descansando sobre el fondo, tiene la región dorsal ""hinchada""";
P_violacea_138;25/05/2024;Primavera;nd;Renclí Beach;Islas Baleares;Islas Baleares;39,1014756;1,5014522;1;1;0;0;Si;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/224988;;
P_violacea_354;22/06/2024;Verano;nd;Santa Pola;Alicante;Comunidad Valenciana;38,1801543;-0,5631282;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801141;Coords aproximadas;
P_violacea_010;23/06/2024;Verano;13:53;Cabo de las Huertas;Alicante;Comunidad Valenciana;38,3503790;-0,4245330;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/224610635;;
P_violacea_434;24/06/2024;Verano;nd;La Herradura;Granada;Andalucía;36,7320506;-3,7438035;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C8mVApkN7tt;Se acerca mucho a pies de persona, tiene heridas que parecen rozaduras;
P_violacea_151;27/06/2024;Verano;nd;Cartagena;Región de Murcia;Región de Murcia;37,5317477;-0,9942043;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;0;0;0;0;0;0;1;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801207;Cola cortada;
P_violacea_256;04/07/2024;Verano;nd;Playa del Postiguet;Alicante;Comunidad Valenciana;38,3470696;-0,4749411;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@edy_ferreiira/video/7387691909109566753;Muy cerca de la orilla;
P_violacea_359;07/07/2024;Verano;nd;;Alicante;Comunidad Valenciana;38,5491224;0,0980657;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801199;;
P_violacea_424;08/07/2024;Verano;nd;Islas Columbretes;Castellón;Comunidad Valenciana;39,8980031;0,6884826;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C9I0f1SNVO3;"Tiene la región dorsal como ""hinchada""";
P_violacea_428;09/07/2024;Verano;nd;Playa de Arenales;Alicante;Comunidad Valenciana;38,2500699;-0,5155499;1;1;0;0;Si;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C9O-YvVI01i;Suelta raya policia y coords aprox;
P_violacea_415;10/07/2024;Verano;nd;Playa del Riguete de Mazarrón;Región de Murcia;Región de Murcia;37,5699918;-1,2533582;1;1;0;0;No;0;1;0;0;0;0;0;1;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@lopesinoolga.sira/video/7389952247230156065;Parece tener la región dorsal hinchada;
P_violacea_238;13/07/2024;Verano;nd;Platja Malgrat de Mar;Barcelona;Cataluña;41,6434588;2,7491341;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/C9XlAm3iUTl/?img_index=3;;
P_violacea_407;13/07/2024;Verano;nd;Cala del Plomo;Almería;Andalucía;36,9222472;-1,9530564;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C9cigQ6sgG-/?igsh=MWh3bzNpdm9uY285aw%3D%3D;;
P_violacea_355;14/07/2024;Verano;nd;Águilas;Región de Murcia;Región de Murcia;37,3928288;-1,5975640;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801165;"Región dorsal parece ""hinchada""";
P_violacea_391;14/07/2024;Verano;nd;Isla del Aire;Islas Baleares;Islas Baleares;39,8054546;4,2896227;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;1;0;0;0;0;0;0;0;0;1;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801320;Tiene un anzuelo;
P_violacea_406;14/07/2024;Verano;nd;Playa de Campoamor;Alicante;Comunidad Valenciana;37,8943529;-0,7510454;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/C9cigQ6sgG-/?igsh=MWh3bzNpdm9uY285aw%3D%3D;;
P_violacea_009;15/07/2024;Verano;20:22;Urbanova;Alicante;Comunidad Valenciana;38,2831840;-0,5195190;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/229545021;;
P_violacea_191;15/07/2024;Verano;nd;Málaga;Málaga;Andalucía;36,6120889;-4,3371199;1;1;0;0;Si;0;1;0;0;0;0;0;1;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;YouTube;;https://www.youtube.com/watch?v=DxFCt4fCdDo&ab_channel=HugoCormor%C3%A1n;"Parece tener la región dorsal laterlamente ""hinchada"". Coords aproximadas. Cola cortada";
P_violacea_201;15/07/2024;Verano;1:00;Puerto de Mazarrón;Región de Murcia;Región de Murcia;37,5638618;-1,2558637;2;2;0;0;Si;0;0;2;0;0;0;0;2;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/TiburonesRayasMediterraneoOccidental/posts/2628506550643550/?__cft__[0]=AZX72r_5p1Ejye25TsdWwrwVY5kMzCcwuZmJ9efgoPaIGdwHs5anZNLlb8YKi2kTYFLg02MR8_YukbUECGXzkrBTuAXdbDYia1XkRRbdr7oaJKS7Gz9Ll1MJACsQ4ad4lZMMNC5dakXneyNOzyvEPTE5KzwG0wTm1VPnXH6phE4kTlnhgLU0DY8lD30gJ4wROHe_9ARLPbwj6giBxwy1eyBO&__tn__=%2CO%2CP-R;;
P_violacea_390;17/07/2024;Verano;nd;Cala Cerrada;Región de Murcia;Región de Murcia;37,5387275;-1,1420212;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801170;;
P_violacea_176;18/07/2024;Verano;nd;Playa San Andrés;Málaga;Andalucía;36,7024139;-4,4327581;2;2;0;0;Si;0;1;1;0;0;0;0;2;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@gg.mariia/video/7392736678999379233;;
P_violacea_007;19/07/2024;Verano;15:51;Playa La Roqueta, Guardamar del Segura;Alicante;Comunidad Valenciana;38,0778390;-0,6474820;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;GBIF;;https://www.inaturalist.org/observations/230290665;Muy cerca de la orilla;
P_violacea_148;19/07/2024;Verano;nd;Puntas de Calnegre;Región de Murcia;Región de Murcia;37,5032297;-1,4127848;1;1;0;0;Si;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801213;Le acompaña Naucrates ductor;
P_violacea_154;19/07/2024;Verano;nd;Perelló;Valencia;Comunidad Valenciana;39,2725419;-0,2637865;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/1801158;Parece cerca de orilla;
P_violacea_257;19/07/2024;Verano;nd;Playa del Castellar;Región de Murcia;Región de Murcia;37,5600170;-1,2912917;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@mariajosetamuffy/video/7393289540238101792;Muy cerca de la orilla;
